,edad,genero,ingresos,altura,ciudad,niv_edu,hijos
87866,81.0,M,45315.0,1.59,New York,Master,0
87867,100.0,F,83728.0,1.69,Houston,PhD,5
87868,,,65972.0,1.58,,Bachelors,1
87869,37.0,F,67382.0,1.67,Chicago,Bachelor,0
87870,100.0,F,67765.0,1.68,Phoenix,Master,2
87871,,,65972.0,1.82,,pHd,3
87872,64.0,F,37709.0,1.64,Los Angeles,Bachelor,1
87873,27.0,F,75986.0,1.71,Phoenix,Master,4
87874,99.0,M,61299.0,1.86,Houston,Master,2
87875,74.0,M,23929.0,1.56,Houston,Master,3
87876,58.0,M,79152.0,1.77,Los Angeles,,2
87877,51.0,M,95140.0,1.68,New York,,5
87878,67.0,M,38536.0,1.71,Chicago,,0
87879,57.0,,,1.59,,pHd,1
87880,88.0,F,92451.0,1.88,Phoenix,Bachelor,5
87881,89.0,F,97877.0,1.51,Los Angeles,Master,3
87882,50.0,F,65579.0,2.0,Phoenix,,2
87883,47.0,F,58443.0,1.53,Houston,Master,4
87884,75.0,M,66091.0,1.86,Chicago,Bachelor,5
87885,53.0,F,41582.0,1.79,Phoenix,Master,4
87886,38.0,F,56813.0,1.79,Houston,PhD,0
87887,64.0,M,38944.0,1.93,Chicago,,1
87888,14.0,M,53805.0,1.72,Los Angeles,Master,0
87889,69.0,M,89351.0,1.74,New York,Master,0
87890,57.0,,65972.0,1.79,,pHd,5
87891,87.0,F,62565.0,1.65,Houston,PhD,3
87892,62.0,F,34182.0,1.97,Phoenix,PhD,2
87893,46.0,M,49401.0,1.58,New York,PhD,4
87894,30.0,F,26091.0,1.99,Chicago,,4
87895,,,65972.0,1.98,,no education,1
87896,57.0,,65972.0,1.9,,Bachelors,2
87897,75.0,F,80040.0,1.53,Houston,,0
87898,56.0,F,66700.0,1.7,New York,Bachelor,0
87899,14.0,M,56627.0,1.61,Phoenix,,4
87900,82.0,M,51808.0,1.89,Chicago,PhD,2
87901,74.0,M,73674.0,1.87,Houston,,2
87902,82.0,F,30578.0,1.51,Chicago,,3
87903,,,65972.0,1.69,,Bachelors,3
87904,57.0,M,23899.0,1.9,Chicago,PhD,0
87905,99.0,M,24937.0,1.9,Phoenix,Bachelor,0
87906,81.0,F,48897.0,1.88,Los Angeles,,1
87907,45.0,F,84134.0,1.72,New York,Master,4
87908,15.0,M,23158.0,1.56,Chicago,,5
87909,12.0,M,45824.0,1.61,Los Angeles,Master,5
87910,63.0,M,73195.0,1.8,Houston,PhD,3
87911,41.0,F,72321.0,1.97,Houston,Bachelor,4
87912,57.0,,,1.61,,no education,5
87913,28.0,M,69573.0,1.81,Los Angeles,PhD,3
87914,37.0,F,44019.0,1.87,Phoenix,,2
87915,36.0,F,29229.0,1.79,New York,Bachelor,1
87916,8.0,F,72611.0,1.63,New York,,1
87917,53.0,F,81275.0,1.63,New York,,2
87918,7.0,M,41398.0,1.86,Phoenix,Master,1
87919,20.0,F,40026.0,1.62,Houston,Master,2
87920,16.0,M,27281.0,1.69,Los Angeles,,0
87921,5.0,F,61841.0,1.71,New York,Bachelor,3
87922,76.0,F,23385.0,1.52,Chicago,PhD,4
87923,13.0,F,26396.0,1.76,Phoenix,PhD,4
87924,50.0,M,28803.0,1.78,Phoenix,PhD,1
87925,24.0,M,24700.0,1.54,Los Angeles,PhD,5
87926,56.0,M,77298.0,1.56,Houston,Master,1
87927,,,,1.52,,Bachelors,1
87928,54.0,M,55731.0,1.68,Chicago,Bachelor,2
87929,80.0,F,57883.0,1.94,New York,Bachelor,2
87930,54.0,M,93498.0,1.71,Los Angeles,Bachelor,1
87931,,,65972.0,1.75,,no education,1
87932,21.0,M,63989.0,1.74,Los Angeles,,3
87933,99.0,M,57936.0,1.66,Houston,Bachelor,0
87934,57.0,,,1.54,,pHd,4
87935,59.0,M,22212.0,1.93,Chicago,Master,3
87936,65.0,F,27411.0,1.96,Phoenix,Bachelor,1
87937,90.0,M,50677.0,1.64,Los Angeles,,2
87938,31.0,F,49731.0,1.69,Los Angeles,,2
87939,28.0,F,69034.0,1.86,Houston,PhD,2
87940,23.0,M,52486.0,1.54,Los Angeles,,5
87941,57.0,,,1.82,,pHd,3
87942,57.0,,,1.6,,mastre,3
87943,27.0,M,22498.0,1.8,New York,Master,2
87944,63.0,F,59432.0,1.96,Phoenix,Master,2
87945,26.0,M,80146.0,1.6,Chicago,,3
87946,9.0,M,28093.0,1.9,Phoenix,PhD,1
87947,73.0,M,31260.0,1.57,Phoenix,,0
87948,53.0,F,73837.0,1.71,Chicago,Bachelor,5
87949,67.0,F,36510.0,1.7,Houston,PhD,1
87950,23.0,F,51656.0,1.93,Houston,,4
87951,,,65972.0,1.93,,mastre,4
87952,25.0,M,31803.0,1.92,New York,,5
87953,54.0,M,94567.0,1.53,Los Angeles,Bachelor,1
87954,75.0,F,53572.0,1.98,Los Angeles,,4
87955,65.0,M,79780.0,1.62,Los Angeles,,1
87956,10.0,M,63362.0,1.5,Houston,Master,5
87957,97.0,F,93844.0,1.74,New York,Bachelor,1
87958,,,,1.54,,Bachelors,1
87959,6.0,F,56038.0,1.51,Chicago,Bachelor,0
87960,6.0,F,60455.0,1.67,Los Angeles,Bachelor,4
87961,56.0,F,65664.0,1.82,Los Angeles,PhD,4
87962,61.0,M,81586.0,1.52,New York,Bachelor,1
87963,72.0,F,32800.0,1.79,New York,Bachelor,2
87964,89.0,F,90361.0,1.67,New York,Bachelor,3
87965,79.0,M,53502.0,1.89,Chicago,,0
87966,58.0,M,33164.0,1.72,Houston,Master,4
87967,21.0,F,66835.0,1.83,New York,Master,3
87968,55.0,F,36276.0,1.65,Los Angeles,,5
87969,59.0,M,97401.0,1.92,Los Angeles,,1
87970,16.0,M,81093.0,1.71,Los Angeles,PhD,3
87971,48.0,F,90715.0,1.78,Chicago,PhD,2
87972,55.0,M,92522.0,1.96,Phoenix,,2
87973,75.0,M,71553.0,1.69,Los Angeles,PhD,5
87974,12.0,M,48368.0,1.67,Phoenix,PhD,2
87975,82.0,M,75045.0,1.75,Los Angeles,PhD,0
87976,39.0,F,53177.0,1.92,New York,PhD,5
87977,93.0,F,94685.0,1.88,Chicago,,0
87978,92.0,F,93251.0,1.64,Phoenix,Bachelor,0
87979,60.0,M,86060.0,1.76,Houston,,4
87980,2.0,F,43350.0,1.71,Los Angeles,,0
87981,10.0,F,89990.0,1.59,Los Angeles,Master,4
87982,21.0,F,91235.0,1.63,Chicago,,1
87983,80.0,F,81551.0,1.75,Chicago,PhD,2
87984,70.0,M,42758.0,1.64,Chicago,,2
87985,28.0,M,56072.0,1.52,Chicago,Master,2
87986,87.0,M,42110.0,1.75,Phoenix,PhD,1
87987,57.0,,65972.0,1.66,,no education,1
87988,76.0,F,86524.0,1.87,New York,Bachelor,1
87989,,,65972.0,1.94,,mastre,2
87990,99.0,F,26991.0,1.94,New York,Master,4
87991,33.0,F,30507.0,1.56,Los Angeles,PhD,0
87992,88.0,M,45415.0,1.66,Houston,,1
87993,46.0,M,96100.0,1.67,Phoenix,,2
87994,,,,1.54,,pHd,1
87995,,,65972.0,1.76,,Bachelors,2
87996,49.0,M,95827.0,1.93,New York,PhD,5
87997,36.0,F,67371.0,1.97,New York,Master,2
87998,50.0,F,47279.0,1.55,Los Angeles,PhD,5
87999,4.0,M,23416.0,1.77,New York,,2
88000,63.0,F,22172.0,1.58,New York,PhD,4
88001,88.0,F,67385.0,1.68,Los Angeles,Master,1
88002,14.0,M,34605.0,1.71,Chicago,,0
88003,45.0,M,77126.0,1.68,Phoenix,Master,5
88004,6.0,M,87454.0,1.65,Chicago,PhD,2
88005,1.0,F,52537.0,1.59,Los Angeles,,1
88006,56.0,F,65653.0,1.77,Chicago,,3
88007,82.0,M,80709.0,1.88,Chicago,PhD,5
88008,89.0,F,96822.0,1.63,Chicago,,3
88009,87.0,F,92485.0,1.72,Houston,PhD,5
88010,51.0,M,81910.0,1.63,Los Angeles,PhD,2
88011,45.0,F,94278.0,1.59,Chicago,Bachelor,2
88012,22.0,F,68556.0,1.9,New York,Bachelor,1
88013,71.0,F,20749.0,1.76,Chicago,Master,5
88014,,,65972.0,1.79,,no education,2
88015,26.0,F,69838.0,1.76,Los Angeles,Master,0
88016,7.0,F,31508.0,1.89,Houston,Bachelor,2
88017,5.0,F,49036.0,1.86,Phoenix,PhD,5
88018,34.0,M,81599.0,1.87,Chicago,Master,2
88019,42.0,M,21492.0,1.66,Los Angeles,Master,0
88020,48.0,F,29932.0,1.96,Phoenix,,4
88021,,,,1.73,,Bachelors,4
88022,89.0,M,89088.0,1.53,Houston,Bachelor,5
88023,84.0,M,59244.0,1.55,Houston,PhD,2
88024,66.0,M,38564.0,1.96,Houston,PhD,3
88025,52.0,F,23467.0,1.66,Houston,PhD,5
88026,69.0,F,69236.0,1.89,Los Angeles,PhD,2
88027,43.0,M,46994.0,1.64,Phoenix,Master,3
88028,80.0,M,58902.0,1.73,Houston,PhD,5
88029,24.0,M,38963.0,1.87,Los Angeles,PhD,5
88030,20.0,F,49660.0,1.51,Chicago,Master,5
88031,20.0,M,55258.0,1.85,Phoenix,,3
88032,17.0,M,83677.0,1.53,New York,PhD,4
88033,95.0,M,62550.0,1.76,New York,,3
88034,7.0,F,43732.0,1.64,Los Angeles,PhD,2
88035,3.0,M,50745.0,1.83,Houston,Bachelor,2
88036,99.0,F,61208.0,1.99,Phoenix,PhD,1
88037,50.0,M,34309.0,1.66,Los Angeles,,2
88038,45.0,M,26531.0,1.95,New York,PhD,0
88039,93.0,F,27332.0,1.51,New York,,5
88040,87.0,F,32306.0,1.92,Chicago,,4
88041,80.0,F,83731.0,1.88,Phoenix,PhD,1
88042,62.0,M,79720.0,1.76,Phoenix,PhD,5
88043,57.0,,65972.0,1.84,,pHd,5
88044,58.0,M,85761.0,1.85,Houston,,0
88045,40.0,F,21939.0,1.56,Houston,PhD,2
88046,83.0,M,34200.0,1.76,New York,Bachelor,0
88047,57.0,,65972.0,1.7,,no education,2
88048,39.0,M,54415.0,1.61,Houston,PhD,0
88049,35.0,M,91815.0,1.82,Houston,PhD,4
88050,57.0,,,1.79,,Bachelors,5
88051,82.0,M,25446.0,1.61,Chicago,,0
88052,8.0,M,54093.0,1.77,Los Angeles,PhD,1
88053,11.0,M,39602.0,1.69,Los Angeles,Master,0
88054,,,65972.0,1.78,,mastre,5
88055,,,,1.53,,pHd,5
88056,1.0,M,88859.0,1.61,Chicago,,2
88057,27.0,M,61794.0,1.61,Phoenix,Bachelor,1
88058,37.0,F,77020.0,1.76,Chicago,Master,3
88059,19.0,M,57473.0,1.6,Houston,PhD,4
88060,,,,1.52,,mastre,1
88061,92.0,M,61277.0,1.84,Houston,Master,3
88062,49.0,M,27594.0,1.88,New York,PhD,1
88063,94.0,F,68331.0,1.64,Los Angeles,Bachelor,1
88064,71.0,M,58302.0,1.52,Los Angeles,,2
88065,60.0,M,57431.0,1.54,Houston,Master,1
88066,23.0,M,75725.0,1.7,New York,,3
88067,9.0,F,58136.0,1.68,Chicago,,3
88068,,,,1.63,,pHd,5
88069,4.0,M,59040.0,1.6,Chicago,Bachelor,0
88070,57.0,,65972.0,1.6,,no education,1
88071,93.0,M,53529.0,1.65,Houston,Bachelor,3
88072,55.0,F,35694.0,1.83,Houston,PhD,1
88073,54.0,M,65464.0,1.79,Chicago,Master,0
88074,68.0,F,31728.0,1.74,Chicago,Bachelor,4
88075,61.0,M,68285.0,1.53,Chicago,Bachelor,5
88076,83.0,M,60578.0,1.81,Houston,PhD,2
88077,4.0,M,22697.0,1.51,Chicago,PhD,1
88078,85.0,M,53216.0,1.99,Houston,Bachelor,2
88079,92.0,M,85749.0,1.67,Houston,PhD,2
88080,86.0,M,34779.0,1.59,Chicago,Bachelor,5
88081,72.0,F,67121.0,1.92,New York,Master,1
88082,16.0,F,99706.0,1.52,Los Angeles,Bachelor,4
88083,63.0,M,44621.0,1.66,Chicago,Bachelor,3
88084,79.0,F,20595.0,1.6,Los Angeles,PhD,1
88085,50.0,M,45319.0,1.54,Chicago,Bachelor,0
88086,19.0,F,33149.0,1.51,New York,Bachelor,5
88087,16.0,F,58763.0,1.84,Los Angeles,,1
88088,11.0,F,52843.0,1.7,Los Angeles,Master,5
88089,56.0,M,44666.0,1.88,Houston,,1
88090,62.0,M,92173.0,1.51,Phoenix,PhD,1
88091,14.0,M,52827.0,1.54,Houston,,0
88092,19.0,M,59912.0,1.6,Chicago,Master,4
88093,31.0,F,34275.0,1.53,New York,Master,5
88094,6.0,M,84244.0,1.67,New York,Master,0
88095,34.0,M,94809.0,1.56,Phoenix,PhD,4
88096,50.0,F,41802.0,1.77,Houston,,4
88097,90.0,F,79846.0,1.87,Los Angeles,PhD,5
88098,44.0,M,43172.0,1.97,Chicago,Master,4
88099,65.0,F,71862.0,1.8,Phoenix,Master,5
88100,57.0,,,1.73,,mastre,2
88101,51.0,M,82823.0,1.6,Chicago,,5
88102,57.0,,,1.76,,no education,3
88103,78.0,M,27756.0,1.54,Chicago,,0
88104,78.0,M,43766.0,1.55,Phoenix,PhD,0
88105,70.0,M,65226.0,1.72,Phoenix,Master,3
88106,1.0,F,53755.0,1.64,Los Angeles,Master,0
88107,96.0,M,44199.0,1.53,New York,,2
88108,96.0,M,85425.0,1.73,Phoenix,Bachelor,1
88109,87.0,M,72772.0,1.91,Los Angeles,,3
88110,81.0,M,86787.0,1.8,Los Angeles,,1
88111,93.0,M,66549.0,1.68,New York,PhD,2
88112,13.0,M,74090.0,1.83,Phoenix,Master,0
88113,53.0,F,97974.0,1.79,New York,Bachelor,4
88114,86.0,M,30250.0,1.9,Chicago,PhD,1
88115,54.0,M,48737.0,1.88,Chicago,Bachelor,5
88116,46.0,F,31252.0,1.53,New York,,3
88117,70.0,M,88211.0,1.59,New York,Master,5
88118,88.0,F,96249.0,1.65,Chicago,Master,1
88119,14.0,M,92148.0,1.88,Chicago,Master,2
88120,29.0,F,43217.0,1.64,New York,Bachelor,1
88121,57.0,,,1.75,,pHd,2
88122,53.0,F,27264.0,1.84,Phoenix,Bachelor,0
88123,90.0,F,86654.0,1.78,Los Angeles,PhD,0
88124,21.0,F,79225.0,1.77,Los Angeles,Bachelor,2
88125,22.0,F,68233.0,1.58,Chicago,Bachelor,5
88126,57.0,,,1.67,,pHd,1
88127,20.0,F,76311.0,1.68,Phoenix,Bachelor,0
88128,5.0,F,96123.0,1.78,New York,Master,5
88129,70.0,M,48032.0,1.62,Los Angeles,PhD,4
88130,49.0,M,31396.0,1.95,Houston,,0
88131,,,65972.0,1.64,,no education,1
88132,88.0,M,76549.0,1.52,New York,,1
88133,4.0,M,32691.0,1.78,Phoenix,Bachelor,2
88134,18.0,M,38723.0,1.61,Phoenix,Master,5
88135,13.0,M,91368.0,1.84,New York,Bachelor,0
88136,31.0,M,99079.0,1.66,New York,Master,1
88137,3.0,F,95868.0,1.56,Houston,,3
88138,91.0,M,47991.0,1.98,Houston,,5
88139,90.0,F,39872.0,1.65,Houston,,4
88140,47.0,M,37018.0,1.74,New York,Bachelor,2
88141,4.0,M,96424.0,1.53,Chicago,PhD,2
88142,74.0,F,77483.0,1.53,Chicago,PhD,4
88143,49.0,F,72412.0,1.76,Los Angeles,Bachelor,5
88144,,,65972.0,1.56,,no education,3
88145,78.0,F,26230.0,1.53,New York,,0
88146,74.0,M,83900.0,1.57,Phoenix,Bachelor,0
88147,34.0,M,39636.0,1.73,Los Angeles,PhD,1
88148,63.0,F,35492.0,1.59,Chicago,Master,5
88149,71.0,M,38863.0,1.85,Los Angeles,PhD,3
88150,25.0,F,58124.0,1.61,New York,PhD,2
88151,38.0,F,86471.0,1.79,New York,PhD,3
88152,,,,1.68,,Bachelors,4
88153,71.0,M,66605.0,1.63,Chicago,Master,3
88154,10.0,F,93329.0,1.88,Houston,Master,5
88155,89.0,M,79968.0,1.88,Los Angeles,Bachelor,3
88156,35.0,M,25861.0,1.54,New York,PhD,5
88157,57.0,,65972.0,1.75,,no education,2
88158,1.0,F,57191.0,1.84,New York,Master,5
88159,97.0,M,80155.0,1.69,Phoenix,,5
88160,87.0,M,61934.0,1.75,Houston,Master,1
88161,97.0,F,23793.0,1.73,Phoenix,Master,0
88162,72.0,F,82057.0,1.6,Houston,Bachelor,5
88163,19.0,F,98060.0,1.64,Los Angeles,Bachelor,4
88164,34.0,M,95994.0,1.52,Houston,,5
88165,90.0,M,52568.0,1.63,Los Angeles,Bachelor,5
88166,57.0,F,69150.0,1.98,New York,Master,5
88167,39.0,M,31054.0,1.52,New York,,4
88168,2.0,F,39377.0,1.68,New York,PhD,1
88169,95.0,M,65070.0,1.8,Los Angeles,Bachelor,3
88170,60.0,M,94072.0,1.92,Houston,Master,2
88171,73.0,F,24317.0,1.64,New York,Bachelor,4
88172,89.0,F,22394.0,1.77,New York,,3
88173,39.0,F,92732.0,1.67,Chicago,,5
88174,57.0,,65972.0,1.85,,no education,1
88175,40.0,F,58833.0,1.86,Houston,Master,2
88176,40.0,M,25124.0,1.92,Houston,Bachelor,0
88177,37.0,F,69163.0,1.89,Chicago,PhD,1
88178,15.0,M,59413.0,1.52,Chicago,Master,1
88179,86.0,F,72457.0,1.97,Chicago,Master,1
88180,60.0,F,71635.0,1.64,Phoenix,Master,0
88181,48.0,F,51279.0,1.93,Los Angeles,Bachelor,5
88182,49.0,F,99083.0,1.86,Chicago,,3
88183,55.0,M,81120.0,1.9,Chicago,Master,0
88184,50.0,M,31878.0,1.57,Los Angeles,Master,2
88185,12.0,M,83687.0,1.73,Los Angeles,Master,2
88186,77.0,F,74726.0,1.75,Los Angeles,,3
88187,51.0,M,95286.0,1.83,New York,Bachelor,0
88188,,,,1.87,,Bachelors,4
88189,12.0,M,42543.0,1.86,Los Angeles,PhD,3
88190,,,,1.55,,pHd,2
88191,22.0,M,35737.0,1.7,Phoenix,PhD,3
88192,31.0,F,83695.0,1.57,New York,Bachelor,5
88193,75.0,M,60631.0,1.85,New York,,2
88194,24.0,F,32442.0,1.68,Chicago,PhD,2
88195,80.0,F,78596.0,1.91,Phoenix,Master,5
88196,48.0,M,57423.0,1.62,Houston,PhD,2
88197,2.0,M,74800.0,2.0,Chicago,PhD,4
88198,15.0,F,94172.0,1.7,New York,PhD,1
88199,87.0,M,22235.0,1.7,Los Angeles,Master,5
88200,76.0,M,37627.0,1.54,New York,Master,0
88201,62.0,M,73334.0,1.82,Chicago,PhD,4
88202,50.0,F,36663.0,1.84,Los Angeles,Master,0
88203,11.0,F,29317.0,1.74,New York,Bachelor,5
88204,6.0,F,66906.0,1.69,New York,Bachelor,2
88205,57.0,,65972.0,1.63,,no education,3
88206,25.0,F,37493.0,1.59,Phoenix,,1
88207,18.0,M,38761.0,1.75,Phoenix,Master,0
88208,57.0,,,1.8,,Bachelors,5
88209,51.0,F,53017.0,1.63,Houston,Bachelor,2
88210,44.0,M,22770.0,1.51,Phoenix,,5
88211,65.0,F,38364.0,1.55,New York,,2
88212,91.0,F,68703.0,1.88,Phoenix,PhD,1
88213,,,,1.8,,Bachelors,3
88214,,,,1.55,,mastre,2
88215,59.0,M,94906.0,1.53,Los Angeles,Bachelor,3
88216,20.0,M,89108.0,2.0,Chicago,Bachelor,0
88217,49.0,M,89530.0,1.61,Phoenix,Bachelor,0
88218,86.0,F,81765.0,1.97,Los Angeles,,0
88219,61.0,M,68450.0,1.58,New York,Master,2
88220,87.0,M,35298.0,1.55,Chicago,PhD,5
88221,57.0,,,1.61,,mastre,1
88222,89.0,M,34697.0,1.75,Houston,Master,1
88223,43.0,F,22619.0,1.99,Phoenix,Bachelor,1
88224,85.0,M,85432.0,1.59,New York,PhD,4
88225,10.0,F,62294.0,1.83,Houston,Master,5
88226,94.0,F,30650.0,1.88,Chicago,,4
88227,15.0,F,79634.0,1.78,Los Angeles,,0
88228,80.0,F,24847.0,1.96,Los Angeles,Master,5
88229,29.0,F,27482.0,1.77,Chicago,Master,5
88230,68.0,F,38844.0,1.6,Chicago,Master,4
88231,69.0,F,70582.0,1.83,Chicago,Master,4
88232,28.0,M,65431.0,1.71,Chicago,Bachelor,1
88233,87.0,F,83611.0,1.84,Chicago,Bachelor,5
88234,8.0,M,65600.0,1.85,Houston,,3
88235,78.0,F,76979.0,1.57,Chicago,Bachelor,4
88236,3.0,F,83250.0,1.61,New York,Bachelor,0
88237,35.0,M,35892.0,1.68,Houston,PhD,2
88238,44.0,M,49363.0,1.51,Houston,PhD,5
88239,81.0,F,47033.0,1.96,Houston,Master,4
88240,66.0,M,23924.0,1.82,Phoenix,,0
88241,12.0,F,49669.0,1.89,Phoenix,Bachelor,0
88242,51.0,M,28560.0,1.73,Chicago,Master,0
88243,86.0,F,34573.0,1.72,Phoenix,,4
88244,61.0,M,62635.0,1.67,Los Angeles,Bachelor,2
88245,24.0,M,99737.0,1.62,Phoenix,PhD,2
88246,77.0,M,70417.0,1.76,Phoenix,Bachelor,3
88247,11.0,M,36305.0,1.72,New York,,2
88248,77.0,F,94961.0,1.9,Chicago,,2
88249,32.0,F,31528.0,1.76,Houston,Master,4
88250,2.0,M,99106.0,1.79,Chicago,,2
88251,35.0,M,66466.0,1.63,Chicago,Master,1
88252,17.0,F,30949.0,1.96,Los Angeles,PhD,3
88253,100.0,F,98682.0,1.51,Phoenix,,2
88254,5.0,M,59221.0,1.79,Houston,Bachelor,0
88255,,,,1.87,,pHd,2
88256,72.0,F,95136.0,1.79,New York,Bachelor,2
88257,47.0,F,31600.0,1.55,Los Angeles,,2
88258,75.0,F,37885.0,1.89,Chicago,PhD,2
88259,8.0,M,43133.0,1.75,Chicago,PhD,1
88260,99.0,F,74345.0,1.74,Los Angeles,Bachelor,1
88261,45.0,M,61645.0,1.59,Chicago,Master,4
88262,21.0,F,43871.0,1.98,Los Angeles,Master,5
88263,62.0,F,37936.0,1.76,Houston,Bachelor,4
88264,30.0,F,86251.0,1.86,Houston,PhD,0
88265,15.0,M,54612.0,1.7,Houston,Master,4
88266,11.0,F,84305.0,1.68,Phoenix,PhD,4
88267,98.0,M,84960.0,1.86,New York,Master,5
88268,71.0,F,49199.0,1.91,Chicago,PhD,0
88269,57.0,M,98702.0,1.52,Phoenix,Master,3
88270,51.0,M,93404.0,1.78,Houston,Master,5
88271,45.0,M,37959.0,1.56,New York,Bachelor,3
88272,53.0,M,85160.0,1.72,Houston,,4
88273,63.0,F,21329.0,1.88,Chicago,PhD,1
88274,24.0,M,48394.0,1.63,Los Angeles,Bachelor,3
88275,24.0,M,35417.0,1.8,Chicago,,4
88276,36.0,M,30640.0,1.7,Los Angeles,,3
88277,14.0,F,61901.0,1.51,New York,Bachelor,1
88278,21.0,F,75359.0,1.6,Phoenix,PhD,1
88279,66.0,F,90783.0,1.51,Chicago,Master,0
88280,50.0,M,40985.0,1.97,Los Angeles,Bachelor,3
88281,43.0,M,68522.0,1.95,New York,,3
88282,94.0,F,93050.0,1.65,Los Angeles,Bachelor,5
88283,57.0,,,1.77,,mastre,1
88284,57.0,,,1.93,,no education,4
88285,32.0,M,93697.0,1.53,Phoenix,Master,1
88286,67.0,M,69104.0,1.95,New York,,3
88287,40.0,F,89459.0,1.61,New York,,3
88288,16.0,F,80049.0,1.65,Phoenix,Master,2
88289,7.0,M,38895.0,1.65,Phoenix,Master,0
88290,13.0,M,39849.0,1.92,Phoenix,Bachelor,1
88291,87.0,F,22595.0,1.91,New York,,1
88292,73.0,F,38058.0,1.54,Los Angeles,PhD,0
88293,46.0,F,33864.0,1.62,Houston,,3
88294,75.0,M,79048.0,1.85,Houston,Bachelor,5
88295,78.0,F,63260.0,1.96,Phoenix,,5
88296,81.0,M,40587.0,1.52,New York,Master,1
88297,92.0,M,63631.0,1.99,Houston,PhD,2
88298,24.0,M,80751.0,1.99,Los Angeles,PhD,4
88299,21.0,M,78322.0,1.63,New York,,0
88300,24.0,F,75527.0,1.78,Los Angeles,,4
88301,34.0,M,57120.0,1.51,New York,,0
88302,75.0,M,75050.0,1.69,Phoenix,Master,1
88303,23.0,F,60012.0,1.72,Houston,Bachelor,3
88304,89.0,F,98113.0,1.99,New York,Bachelor,2
88305,,,,1.79,,mastre,2
88306,33.0,M,61745.0,1.78,Chicago,Master,2
88307,34.0,M,92514.0,1.91,Los Angeles,PhD,4
88308,4.0,M,94997.0,1.78,Houston,,5
88309,92.0,F,25534.0,1.62,Chicago,,0
88310,96.0,F,73176.0,1.91,Houston,PhD,1
88311,52.0,M,21935.0,1.81,Houston,Bachelor,4
88312,56.0,F,91802.0,1.53,Los Angeles,PhD,1
88313,11.0,F,38223.0,1.55,Houston,PhD,1
88314,57.0,,65972.0,1.69,,no education,3
88315,74.0,M,90549.0,1.59,Phoenix,PhD,3
88316,81.0,M,98017.0,1.53,Houston,Bachelor,3
88317,23.0,F,23442.0,1.61,Los Angeles,Master,3
88318,89.0,F,27743.0,1.68,New York,,2
88319,17.0,F,88527.0,1.95,Chicago,Master,5
88320,18.0,F,54210.0,1.52,Phoenix,Master,1
88321,7.0,F,59623.0,1.68,Chicago,Bachelor,0
88322,76.0,M,31864.0,1.79,Chicago,,4
88323,63.0,F,58728.0,1.72,Los Angeles,,0
88324,50.0,F,63219.0,1.84,Los Angeles,Master,1
88325,57.0,,65972.0,1.67,,mastre,2
88326,87.0,M,45334.0,1.8,New York,Bachelor,0
88327,36.0,M,42699.0,1.78,Los Angeles,Bachelor,0
88328,70.0,M,67139.0,1.73,Phoenix,PhD,0
88329,50.0,F,90875.0,1.72,Phoenix,Master,2
88330,9.0,F,34267.0,1.92,Chicago,Bachelor,0
88331,71.0,F,62687.0,1.88,New York,Bachelor,4
88332,25.0,M,25007.0,1.7,Chicago,Master,1
88333,96.0,M,33036.0,1.79,New York,Bachelor,4
88334,72.0,F,72776.0,1.77,Phoenix,PhD,5
88335,22.0,M,28649.0,1.85,New York,,4
88336,45.0,F,23390.0,1.65,Phoenix,PhD,5
88337,44.0,M,95393.0,1.86,Chicago,Master,5
88338,89.0,M,98625.0,1.72,Phoenix,PhD,5
88339,76.0,F,45790.0,1.52,Phoenix,Bachelor,2
88340,16.0,F,47737.0,1.65,Houston,Bachelor,2
88341,38.0,M,31496.0,1.97,Phoenix,,0
88342,57.0,,,1.51,,mastre,1
88343,23.0,M,82951.0,1.52,Chicago,Master,1
88344,10.0,F,75162.0,1.74,Houston,Master,2
88345,15.0,M,78576.0,1.71,Chicago,Bachelor,3
88346,91.0,F,86164.0,1.83,Houston,PhD,3
88347,62.0,M,83796.0,1.72,Houston,Master,4
88348,22.0,F,49946.0,1.75,Phoenix,Master,5
88349,36.0,M,35757.0,1.69,Houston,Bachelor,4
88350,45.0,F,78897.0,1.85,Los Angeles,Master,1
88351,49.0,M,35141.0,1.73,Houston,Bachelor,3
88352,95.0,F,92137.0,1.67,Chicago,,1
88353,8.0,M,69746.0,1.87,Houston,Bachelor,3
88354,100.0,F,72095.0,1.71,New York,,2
88355,45.0,F,48110.0,1.74,Los Angeles,Master,1
88356,10.0,F,53617.0,1.76,Los Angeles,Master,0
88357,66.0,M,92293.0,1.54,New York,Master,1
88358,23.0,M,67792.0,2.0,Los Angeles,PhD,4
88359,8.0,M,89636.0,1.58,Phoenix,,2
88360,68.0,F,28297.0,1.52,New York,Master,5
88361,82.0,M,79108.0,1.64,New York,PhD,4
88362,5.0,F,60183.0,1.87,Los Angeles,,2
88363,71.0,M,48307.0,1.81,Houston,Master,0
88364,53.0,F,21114.0,1.73,New York,,5
88365,15.0,F,96784.0,1.8,New York,,4
88366,58.0,M,69054.0,1.65,Houston,,4
88367,66.0,M,51500.0,1.92,New York,Master,1
88368,1.0,M,43431.0,1.93,Houston,Master,5
88369,68.0,F,87016.0,1.86,Phoenix,Master,5
88370,64.0,F,62332.0,1.82,Los Angeles,,2
88371,15.0,F,98788.0,1.54,Houston,Bachelor,4
